SegmentID,X1,Y1,X2,Y2,X3,Y3,MinSpeed1,MaxSpeed1,MinSpeed2,MaxSpeed2,MinSpeed3,MaxSpeed3
964,109.094095633,12.2458504459,0,0,0,0,0,70,0,0,0,0
990,0,0,109.094135527,12.2461770037,0,0,0,0,0,70,0,0
991,0,0,0,0,109.09411558,12.2460137248,0,0,0,0,0,70
1000,109.106784229,12.2571316008,0,0,0,0,0,70,0,0,0,0
934,0,0,109.106761313,12.2570305612,0,0,0,0,0,70,0,0
1000,0,0,0,0,109.106772771,12.257081081,0,0,0,0,0,70
926,109.106918069,12.2570306253,0,0,0,0,0,70,0,0,0,0
1001,0,0,109.106940837,12.2571339463,0,0,0,0,0,70,0,0
1001,0,0,0,0,109.106929453,12.2570822858,0,0,0,0,0,70
934,109.106761313,12.2570305612,0,0,0,0,0,70,0,0,0,0
926,0,0,109.106918069,12.2570306253,0,0,0,0,0,70,0,0
1007,0,0,0,0,109.106839691,12.2570305932,0,0,0,0,0,70
1001,109.106940837,12.2571339463,0,0,0,0,0,70,0,0,0,0
1000,0,0,109.106784229,12.2571316008,0,0,0,0,0,70,0,0
1008,0,0,0,0,109.106862533,12.2571327736,0,0,0,0,0,70
928,109.106818055,12.2566126335,0,0,0,0,0,70,0,0,0,0
934,0,0,109.106676427,12.256656291,0,0,0,0,0,70,0,0
1043,0,0,0,0,109.106754672,12.2566622898,0,0,0,0,0,70
1097,109.130861395,12.280435638,0,0,0,0,0,70,0,0,0,0
1097,0,0,109.136108339,12.2830419395,0,0,0,0,0,70,0,0
1097,0,0,0,0,109.133423947,12.2818595408,0,0,0,0,0,70
1098,109.133126555,12.2818072849,0,0,0,0,0,70,0,0,0,0
1098,0,0,109.130816255,12.2805075048,0,0,0,0,0,70,0,0
1098,0,0,0,0,109.131962009,12.2811751549,0,0,0,0,0,70
1122,109.109106091,12.2688747706,0,0,0,0,0,70,0,0,0,0
1122,0,0,109.108537533,12.266888374,0,0,0,0,0,70,0,0
1122,0,0,0,0,109.108672521,12.267926078,0,0,0,0,0,70
1125,109.10861901,12.2668837145,0,0,0,0,0,70,0,0,0,0
1125,0,0,109.109010768,12.2685569886,0,0,0,0,0,70,0,0
1125,0,0,0,0,109.108718431,12.2677439292,0,0,0,0,0,70
1145,109.118100342,12.2749607877,0,0,0,0,0,70,0,0,0,0
1145,0,0,109.118130517,12.2748896586,0,0,0,0,0,70,0,0
1145,0,0,0,0,109.11811543,12.2749252232,0,0,0,0,0,70
1146,109.118276394,12.2750360912,0,0,0,0,0,70,0,0,0,0
1146,0,0,109.11831375,12.2749660396,0,0,0,0,0,70,0,0
1146,0,0,0,0,109.118295072,12.2750010654,0,0,0,0,0,70
1147,109.118219138,12.2750116006,0,0,0,0,0,70,0,0,0,0
1147,0,0,109.118249583,12.2749392914,0,0,0,0,0,70,0,0
1147,0,0,0,0,109.11823436,12.274975446,0,0,0,0,0,70
1145,109.118100342,12.2749607877,0,0,0,0,0,70,0,0,0,0
1148,0,0,109.116403148,12.2742080591,0,0,0,0,0,70,0,0
1148,0,0,0,0,109.117248525,12.2745917301,0,0,0,0,0,70
1148,109.116403148,12.2742080591,0,0,0,0,0,70,0,0,0,0
1149,0,0,109.115368815,12.2737332206,0,0,0,0,0,70,0,0
1149,0,0,0,0,109.115885596,12.2739714822,0,0,0,0,0,70
1149,109.115368815,12.2737332206,0,0,0,0,0,70,0,0,0,0
1150,0,0,109.114899216,12.2735167742,0,0,0,0,0,70,0,0
1150,0,0,0,0,109.115134027,12.2736249718,0,0,0,0,0,70
1158,109.117884716,12.274787196,0,0,0,0,0,70,0,0,0,0
1145,0,0,109.118130517,12.2748896586,0,0,0,0,0,70,0,0
1158,0,0,0,0,109.118007616,12.2748384273,0,0,0,0,0,70
1159,109.116744106,12.2742764382,0,0,0,0,0,70,0,0,0,0
1158,0,0,109.117884716,12.274787196,0,0,0,0,0,70,0,0
1159,0,0,0,0,109.117313176,12.2745346539,0,0,0,0,0,70
1160,109.115678662,12.2737834606,0,0,0,0,0,70,0,0,0,0
1159,0,0,109.116744106,12.2742764382,0,0,0,0,0,70,0,0
1160,0,0,0,0,109.116210634,12.2740315782,0,0,0,0,0,70
1161,109.114993229,12.2734628305,0,0,0,0,0,70,0,0,0,0
1160,0,0,109.115678662,12.2737834606,0,0,0,0,0,70,0,0
1161,0,0,0,0,109.115335945,12.2736231455,0,0,0,0,0,70
1162,109.114921716,12.2734293783,0,0,0,0,0,70,0,0,0,0
1161,0,0,109.114993229,12.2734628305,0,0,0,0,0,70,0,0
1162,0,0,0,0,109.114957472,12.2734461044,0,0,0,0,0,70
1147,109.118249583,12.2749392914,0,0,0,0,0,70,0,0,0,0
1146,0,0,109.11831375,12.2749660396,0,0,0,0,0,70,0,0
1168,0,0,0,0,109.118281667,12.2749526655,0,0,0,0,0,70
1145,109.118130517,12.2748896586,0,0,0,0,0,70,0,0,0,0
1147,0,0,109.118249583,12.2749392914,0,0,0,0,0,70,0,0
1169,0,0,0,0,109.11819005,12.274914475,0,0,0,0,0,70
1146,109.118276394,12.2750360912,0,0,0,0,0,70,0,0,0,0
1147,0,0,109.118219138,12.2750116006,0,0,0,0,0,70,0,0
1170,0,0,0,0,109.118247766,12.2750238459,0,0,0,0,0,70
1147,109.118219138,12.2750116006,0,0,0,0,0,70,0,0,0,0
1145,0,0,109.118100342,12.2749607877,0,0,0,0,0,70,0,0
1171,0,0,0,0,109.11815974,12.2749861942,0,0,0,0,0,70
1172,109.125921544,12.2779074216,0,0,0,0,0,70,0,0,0,0
1172,0,0,109.125951582,12.2778189573,0,0,0,0,0,70,0,0
1172,0,0,0,0,109.125936563,12.2778631894,0,0,0,0,0,70
1173,109.126034606,12.2779491197,0,0,0,0,0,70,0,0,0,0
1173,0,0,109.126069101,12.2778616915,0,0,0,0,0,70,0,0
1173,0,0,0,0,109.126051853,12.2779054056,0,0,0,0,0,70
1174,109.126141063,12.2779883819,0,0,0,0,0,70,0,0,0,0
1174,0,0,109.126178742,12.2779015611,0,0,0,0,0,70,0,0
1174,0,0,0,0,109.126159903,12.2779449715,0,0,0,0,0,70
1172,109.125921544,12.2779074216,0,0,0,0,0,70,0,0,0,0
1175,0,0,109.120538699,12.2758817878,0,0,0,0,0,70,0,0
1175,0,0,0,0,109.12322571,12.2769060047,0,0,0,0,0,70
1175,109.120538699,12.2758817878,0,0,0,0,0,70,0,0,0,0
1176,0,0,109.120029121,12.2756997429,0,0,0,0,0,70,0,0
1176,0,0,0,0,109.120283593,12.2757916374,0,0,0,0,0,70
1176,109.120029121,12.2756997429,0,0,0,0,0,70,0,0,0,0
1177,0,0,109.119578809,12.2755313924,0,0,0,0,0,70,0,0
1177,0,0,0,0,109.119803965,12.2756155677,0,0,0,0,0,70
1177,109.119578809,12.2755313924,0,0,0,0,0,70,0,0,0,0
1146,0,0,109.118276394,12.2750360912,0,0,0,0,0,70,0,0
1178,0,0,0,0,109.118926191,12.275287409,0,0,0,0,0,70
1179,109.125890862,12.2777968772,0,0,0,0,0,70,0,0,0,0
1172,0,0,109.125951582,12.2778189573,0,0,0,0,0,70,0,0
1179,0,0,0,0,109.125921222,12.2778079173,0,0,0,0,0,70
1180,109.125495344,12.2776530524,0,0,0,0,0,70,0,0,0,0
1179,0,0,109.125890862,12.2777968772,0,0,0,0,0,70,0,0
1180,0,0,0,0,109.125693103,12.2777249648,0,0,0,0,0,70
1181,109.12385365,12.277049842,0,0,0,0,0,70,0,0,0,0
1180,0,0,109.125495344,12.2776530524,0,0,0,0,0,70,0,0
1181,0,0,0,0,109.124673941,12.277352964,0,0,0,0,0,70
1182,109.122578108,12.2765728038,0,0,0,0,0,70,0,0,0,0
1181,0,0,109.12385365,12.277049842,0,0,0,0,0,70,0,0
1182,0,0,0,0,109.123214931,12.276813816,0,0,0,0,0,70
1183,109.122194319,12.2764226569,0,0,0,0,0,70,0,0,0,0
1182,0,0,109.122578108,12.2765728038,0,0,0,0,0,70,0,0
1183,0,0,0,0,109.122386213,12.2764977303,0,0,0,0,0,70
1184,109.119704581,12.275487424,0,0,0,0,0,70,0,0,0,0
1183,0,0,109.122194319,12.2764226569,0,0,0,0,0,70,0,0
1184,0,0,0,0,109.120954982,12.2759403553,0,0,0,0,0,70
1185,109.118723459,12.2751249929,0,0,0,0,0,70,0,0,0,0
1184,0,0,109.119704581,12.275487424,0,0,0,0,0,70,0,0
1185,0,0,0,0,109.119213549,12.2753074914,0,0,0,0,0,70
1186,109.118539463,12.2750564767,0,0,0,0,0,70,0,0,0,0
1185,0,0,109.118723459,12.2751249929,0,0,0,0,0,70,0,0
1186,0,0,0,0,109.118631461,12.2750907348,0,0,0,0,0,70
1146,109.11831375,12.2749660396,0,0,0,0,0,70,0,0,0,0
1186,0,0,109.118539463,12.2750564767,0,0,0,0,0,70,0,0
1187,0,0,0,0,109.118425988,12.2750128261,0,0,0,0,0,70
1174,109.126141063,12.2779883819,0,0,0,0,0,70,0,0,0,0
1173,0,0,109.126034606,12.2779491197,0,0,0,0,0,70,0,0
1188,0,0,0,0,109.126087834,12.2779687508,0,0,0,0,0,70
1173,109.126034606,12.2779491197,0,0,0,0,0,70,0,0,0,0
1172,0,0,109.125921544,12.2779074216,0,0,0,0,0,70,0,0
1189,0,0,0,0,109.125978075,12.2779282706,0,0,0,0,0,70
1173,109.126069101,12.2778616915,0,0,0,0,0,70,0,0,0,0
1174,0,0,109.126178742,12.2779015611,0,0,0,0,0,70,0,0
1190,0,0,0,0,109.126123922,12.2778816263,0,0,0,0,0,70
1172,109.125951582,12.2778189573,0,0,0,0,0,70,0,0,0,0
1173,0,0,109.126069101,12.2778616915,0,0,0,0,0,70,0,0
1191,0,0,0,0,109.126010341,12.2778403244,0,0,0,0,0,70
1192,109.129502622,12.2797393561,0,0,0,0,0,70,0,0,0,0
1192,0,0,109.129545722,12.2796661415,0,0,0,0,0,70,0,0
1192,0,0,0,0,109.129524172,12.2797027488,0,0,0,0,0,70
1193,109.129691726,12.2798501934,0,0,0,0,0,70,0,0,0,0
1193,0,0,109.129739146,12.279779269,0,0,0,0,0,70,0,0
1193,0,0,0,0,109.129715436,12.2798147312,0,0,0,0,0,70
1194,109.129598448,12.2797955214,0,0,0,0,0,70,0,0,0,0
1194,0,0,109.129639605,12.279721051,0,0,0,0,0,70,0,0
1194,0,0,0,0,109.129619027,12.2797582862,0,0,0,0,0,70
1192,109.129502622,12.2797393561,0,0,0,0,0,70,0,0,0,0
1195,0,0,109.129435022,12.2796997343,0,0,0,0,0,70,0,0
1195,0,0,0,0,109.129468822,12.2797195452,0,0,0,0,0,70
1196,109.127713295,12.278682517,0,0,0,0,0,70,0,0,0,0
1174,0,0,109.126141063,12.2779883819,0,0,0,0,0,70,0,0
1196,0,0,0,0,109.126942276,12.2783019918,0,0,0,0,0,70
1197,109.128671702,12.279143516,0,0,0,0,0,70,0,0,0,0
1192,0,0,109.129545722,12.2796661415,0,0,0,0,0,70,0,0
1197,0,0,0,0,109.129108606,12.2794050071,0,0,0,0,0,70
1198,109.12819293,12.2788569672,0,0,0,0,0,70,0,0,0,0
1197,0,0,109.128671702,12.279143516,0,0,0,0,0,70,0,0
1198,0,0,0,0,109.128432316,12.2790002416,0,0,0,0,0,70
1199,109.126461249,12.2780049254,0,0,0,0,0,70,0,0,0,0
1199,0,0,109.127761301,12.2786072022,0,0,0,0,0,70,0,0
1199,0,0,0,0,109.127125621,12.2782754929,0,0,0,0,0,70
1200,109.126322132,12.2779537027,0,0,0,0,0,70,0,0,0,0
1199,0,0,109.126461249,12.2780049254,0,0,0,0,0,70,0,0
1200,0,0,0,0,109.126391796,12.2779790353,0,0,0,0,0,70
1174,109.126178742,12.2779015611,0,0,0,0,0,70,0,0,0,0
1200,0,0,109.126322132,12.2779537027,0,0,0,0,0,70,0,0
1201,0,0,0,0,109.126250437,12.2779276319,0,0,0,0,0,70
1194,109.129639605,12.279721051,0,0,0,0,0,70,0,0,0,0
1193,0,0,109.129739146,12.279779269,0,0,0,0,0,70,0,0
1202,0,0,0,0,109.129689375,12.27975016,0,0,0,0,0,70
1192,109.129545722,12.2796661415,0,0,0,0,0,70,0,0,0,0
1194,0,0,109.129639605,12.279721051,0,0,0,0,0,70,0,0
1203,0,0,0,0,109.129592664,12.2796935962,0,0,0,0,0,70
1193,109.129691726,12.2798501934,0,0,0,0,0,70,0,0,0,0
1194,0,0,109.129598448,12.2797955214,0,0,0,0,0,70,0,0
1204,0,0,0,0,109.129645087,12.2798228574,0,0,0,0,0,70
1194,109.129598448,12.2797955214,0,0,0,0,0,70,0,0,0,0
1192,0,0,109.129502622,12.2797393561,0,0,0,0,0,70,0,0
1205,0,0,0,0,109.129550535,12.2797674387,0,0,0,0,0,70
1206,109.130722665,12.2804529559,0,0,0,0,0,70,0,0,0,0
1206,0,0,109.130768766,12.280381462,0,0,0,0,0,70,0,0
1206,0,0,0,0,109.130745716,12.280417209,0,0,0,0,0,70
1207,109.13062302,12.2803948777,0,0,0,0,0,70,0,0,0,0
1207,0,0,109.130663836,12.2803200916,0,0,0,0,0,70,0,0
1207,0,0,0,0,109.130643428,12.2803574846,0,0,0,0,0,70
1098,109.130816255,12.2805075048,0,0,0,0,0,70,0,0,0,0
1097,0,0,109.130861395,12.280435638,0,0,0,0,0,70,0,0
1208,0,0,0,0,109.130838825,12.2804715714,0,0,0,0,0,70
1207,109.13062302,12.2803948777,0,0,0,0,0,70,0,0,0,0
1193,0,0,109.129691726,12.2798501934,0,0,0,0,0,70,0,0
1209,0,0,0,0,109.13015712,12.280122969,0,0,0,0,0,70
1210,109.130485908,12.280216027,0,0,0,0,0,70,0,0,0,0
1207,0,0,109.130663836,12.2803200916,0,0,0,0,0,70,0,0
1210,0,0,0,0,109.130574872,12.2802680593,0,0,0,0,0,70
1193,109.129739146,12.279779269,0,0,0,0,0,70,0,0,0,0
1210,0,0,109.130485908,12.280216027,0,0,0,0,0,70,0,0
1211,0,0,0,0,109.130112527,12.279997648,0,0,0,0,0,70
1206,109.130768766,12.280381462,0,0,0,0,0,70,0,0,0,0
1097,0,0,109.130861395,12.280435638,0,0,0,0,0,70,0,0
1212,0,0,0,0,109.13081508,12.28040855,0,0,0,0,0,70
1207,109.130663836,12.2803200916,0,0,0,0,0,70,0,0,0,0
1206,0,0,109.130768766,12.280381462,0,0,0,0,0,70,0,0
1213,0,0,0,0,109.130716301,12.2803507768,0,0,0,0,0,70
1098,109.130816255,12.2805075048,0,0,0,0,0,70,0,0,0,0
1206,0,0,109.130722665,12.2804529559,0,0,0,0,0,70,0,0
1214,0,0,0,0,109.13076946,12.2804802304,0,0,0,0,0,70
1206,109.130722665,12.2804529559,0,0,0,0,0,70,0,0,0,0
1207,0,0,109.13062302,12.2803948777,0,0,0,0,0,70,0,0
1215,0,0,0,0,109.130672842,12.2804239168,0,0,0,0,0,70
907,109.10496912,12.2532065313,0,0,0,0,0,70,0,0,0,0
1216,0,0,109.105127015,12.2534492034,0,0,0,0,0,70,0,0
1216,0,0,0,0,109.105048068,12.2533278674,0,0,0,0,0,70
952,109.090541075,12.2335126542,0,0,0,0,0,70,0,0,0,0
1217,0,0,109.09058144,12.2336412771,0,0,0,0,0,70,0,0
1217,0,0,0,0,109.090561043,12.2335770348,0,0,0,0,0,70
1952,109.140194265,12.2849956077,0,0,0,0,0,70,0,0,0,0
1952,0,0,109.139146592,12.2844912254,0,0,0,0,0,70,0,0
1952,0,0,0,0,109.139670687,12.2847428803,0,0,0,0,0,70
1952,109.139146592,12.2844912254,0,0,0,0,0,70,0,0,0,0
1953,0,0,109.138683664,12.2842729628,0,0,0,0,0,70,0,0
1953,0,0,0,0,109.138915128,12.2843820941,0,0,0,0,0,70
1953,109.138683664,12.2842729628,0,0,0,0,0,70,0,0,0,0
1954,0,0,109.137456392,12.2837155027,0,0,0,0,0,70,0,0
1954,0,0,0,0,109.138073972,12.2839855037,0,0,0,0,0,70
1954,109.137456392,12.2837155027,0,0,0,0,0,70,0,0,0,0
1955,0,0,109.137103951,12.2835630494,0,0,0,0,0,70,0,0
1955,0,0,0,0,109.137280172,12.283639276,0,0,0,0,0,70
1955,109.137103951,12.2835630494,0,0,0,0,0,70,0,0,0,0
1956,0,0,109.136560986,12.2833271427,0,0,0,0,0,70,0,0
1956,0,0,0,0,109.136832468,12.2834450961,0,0,0,0,0,70
1956,109.136560986,12.2833271427,0,0,0,0,0,70,0,0,0,0
1957,0,0,109.136075528,12.2831162217,0,0,0,0,0,70,0,0
1957,0,0,0,0,109.136318257,12.2832216822,0,0,0,0,0,70
1957,109.136075528,12.2831162217,0,0,0,0,0,70,0,0,0,0
1958,0,0,109.134751359,12.2825272923,0,0,0,0,0,70,0,0
1958,0,0,0,0,109.135410906,12.282827458,0,0,0,0,0,70
1958,109.134751359,12.2825272923,0,0,0,0,0,70,0,0,0,0
1098,0,0,109.133126555,12.2818072849,0,0,0,0,0,70,0,0
1959,0,0,0,0,109.133937354,12.2821709057,0,0,0,0,0,70
1960,109.138748958,12.2842068898,0,0,0,0,0,70,0,0,0,0
1960,0,0,109.140230541,12.2849185874,0,0,0,0,0,70,0,0
1960,0,0,0,0,109.139489654,12.2845629369,0,0,0,0,0,70
1961,109.140265058,12.2850299362,0,0,0,0,0,70,0,0,0,0
1961,0,0,109.140300967,12.2849525928,0,0,0,0,0,70,0,0
1961,0,0,0,0,109.140283013,12.2849912645,0,0,0,0,0,70
1960,109.140230541,12.2849185874,0,0,0,0,0,70,0,0,0,0
1952,0,0,109.140194265,12.2849956077,0,0,0,0,0,70,0,0
1962,0,0,0,0,109.140212403,12.2849570976,0,0,0,0,0,70
1963,109.140387822,12.2849945309,0,0,0,0,0,70,0,0,0,0
1963,0,0,109.140349719,12.2850709891,0,0,0,0,0,70,0,0
1963,0,0,0,0,109.14036877,12.28503276,0,0,0,0,0,70
1963,109.140349719,12.2850709891,0,0,0,0,0,70,0,0,0,0
1961,0,0,109.140265058,12.2850299362,0,0,0,0,0,70,0,0
1964,0,0,0,0,109.140307389,12.2850504626,0,0,0,0,0,70
1961,109.140265058,12.2850299362,0,0,0,0,0,70,0,0,0,0
1952,0,0,109.140194265,12.2849956077,0,0,0,0,0,70,0,0
1965,0,0,0,0,109.140229662,12.285012772,0,0,0,0,0,70
1961,109.140300967,12.2849525928,0,0,0,0,0,70,0,0,0,0
1963,0,0,109.140387822,12.2849945309,0,0,0,0,0,70,0,0
1966,0,0,0,0,109.140344394,12.2849735619,0,0,0,0,0,70
1960,109.140230541,12.2849185874,0,0,0,0,0,70,0,0,0,0
1961,0,0,109.140300967,12.2849525928,0,0,0,0,0,70,0,0
1967,0,0,0,0,109.140265754,12.2849355901,0,0,0,0,0,70
1968,109.146449151,12.2879081467,0,0,0,0,0,70,0,0,0,0
1968,0,0,109.147365089,12.2883542678,0,0,0,0,0,70,0,0
1968,0,0,0,0,109.146907346,12.2881307436,0,0,0,0,0,70
1969,109.146033656,12.2877080495,0,0,0,0,0,70,0,0,0,0
1968,0,0,109.146449151,12.2879081467,0,0,0,0,0,70,0,0
1969,0,0,0,0,109.146241622,12.287807645,0,0,0,0,0,70
1970,109.144868893,12.2871520474,0,0,0,0,0,70,0,0,0,0
1969,0,0,109.146033656,12.2877080495,0,0,0,0,0,70,0,0
1970,0,0,0,0,109.145451378,12.2874298334,0,0,0,0,0,70
1971,109.144627734,12.2871262062,0,0,0,0,0,70,0,0,0,0
1971,0,0,109.144515412,12.2870718572,0,0,0,0,0,70,0,0
1971,0,0,0,0,109.144571573,12.2870990317,0,0,0,0,0,70
1971,109.144515412,12.2870718572,0,0,0,0,0,70,0,0,0,0
1972,0,0,109.144037753,12.2868439425,0,0,0,0,0,70,0,0
1972,0,0,0,0,109.144277118,12.2869567784,0,0,0,0,0,70
1972,109.144037753,12.2868439425,0,0,0,0,0,70,0,0,0,0
1973,0,0,109.143575718,12.2866261412,0,0,0,0,0,70,0,0
1973,0,0,0,0,109.143806735,12.2867350419,0,0,0,0,0,70
1973,109.143575718,12.2866261412,0,0,0,0,0,70,0,0,0,0
1974,0,0,109.142945516,12.2863191694,0,0,0,0,0,70,0,0
1974,0,0,0,0,109.143259487,12.2864749918,0,0,0,0,0,70
1974,109.142945516,12.2863191694,0,0,0,0,0,70,0,0,0,0
1975,0,0,109.141946362,12.2858391773,0,0,0,0,0,70,0,0
1975,0,0,0,0,109.142447538,12.2860758706,0,0,0,0,0,70
1975,109.141946362,12.2858391773,0,0,0,0,0,70,0,0,0,0
1976,0,0,109.140884896,12.2853305031,0,0,0,0,0,70,0,0
1976,0,0,0,0,109.141414455,12.2855872928,0,0,0,0,0,70
1976,109.140884896,12.2853305031,0,0,0,0,0,70,0,0,0,0
1963,0,0,109.140349719,12.2850709891,0,0,0,0,0,70,0,0
1977,0,0,0,0,109.140617308,12.2852007461,0,0,0,0,0,70
1978,109.141489909,12.2855272528,0,0,0,0,0,70,0,0,0,0
1978,0,0,109.144661884,12.2870527214,0,0,0,0,0,70,0,0
1978,0,0,0,0,109.14307491,12.2862920273,0,0,0,0,0,70
1963,109.140387822,12.2849945309,0,0,0,0,0,70,0,0,0,0
1978,0,0,109.141489909,12.2855272528,0,0,0,0,0,70,0,0
1979,0,0,0,0,109.140938939,12.2852607409,0,0,0,0,0,70
1980,109.144765019,12.28710251,0,0,0,0,0,70,0,0,0,0
1980,0,0,109.144730448,12.2871759066,0,0,0,0,0,70,0,0
1980,0,0,0,0,109.144747733,12.2871392083,0,0,0,0,0,70
1971,109.144627734,12.2871262062,0,0,0,0,0,70,0,0,0,0
1978,0,0,109.144661884,12.2870527214,0,0,0,0,0,70,0,0
1981,0,0,0,0,109.144644809,12.2870894638,0,0,0,0,0,70
1982,109.144834413,12.2872262126,0,0,0,0,0,70,0,0,0,0
1970,0,0,109.144868893,12.2871520474,0,0,0,0,0,70,0,0
1982,0,0,0,0,109.144851653,12.28718913,0,0,0,0,0,70
1982,109.144834413,12.2872262126,0,0,0,0,0,70,0,0,0,0
1980,0,0,109.144730448,12.2871759066,0,0,0,0,0,70,0,0
1983,0,0,0,0,109.144782431,12.2872010596,0,0,0,0,0,70
1980,109.144730448,12.2871759066,0,0,0,0,0,70,0,0,0,0
1971,0,0,109.144627734,12.2871262062,0,0,0,0,0,70,0,0
1984,0,0,0,0,109.144679091,12.2871510564,0,0,0,0,0,70
1980,109.144765019,12.28710251,0,0,0,0,0,70,0,0,0,0
1970,0,0,109.144868893,12.2871520474,0,0,0,0,0,70,0,0
1985,0,0,0,0,109.144816956,12.2871272787,0,0,0,0,0,70
1978,109.144661884,12.2870527214,0,0,0,0,0,70,0,0,0,0
1980,0,0,109.144765019,12.28710251,0,0,0,0,0,70,0,0
1986,0,0,0,0,109.144713451,12.2870776157,0,0,0,0,0,70
1987,109.156619614,12.295611907,0,0,0,0,0,70,0,0,0,0
1987,0,0,109.156638134,12.2955367378,0,0,0,0,0,70,0,0
1987,0,0,0,0,109.156628874,12.2955743224,0,0,0,0,0,70
1988,109.173320523,12.3051667859,0,0,0,0,0,70,0,0,0,0
1988,0,0,109.181880047,12.3083300933,0,0,0,0,0,70,0,0
1988,0,0,0,0,109.177912589,12.3061121492,0,0,0,0,0,70
1989,109.171709878,12.3048342192,0,0,0,0,0,70,0,0,0,0
1988,0,0,109.173320523,12.3051667859,0,0,0,0,0,70,0,0
1989,0,0,0,0,109.172514411,12.3050042537,0,0,0,0,0,70
1990,109.169544356,12.3040145145,0,0,0,0,0,70,0,0,0,0
1990,0,0,109.171351685,12.3047542228,0,0,0,0,0,70,0,0
1990,0,0,0,0,109.170428201,12.3044340778,0,0,0,0,0,70
1991,109.168109605,12.3031527924,0,0,0,0,0,70,0,0,0,0
1990,0,0,109.169544356,12.3040145145,0,0,0,0,0,70,0,0
1991,0,0,0,0,109.168799263,12.3036286165,0,0,0,0,0,70
1992,109.164372036,12.2995919873,0,0,0,0,0,70,0,0,0,0
1991,0,0,109.168109605,12.3031527924,0,0,0,0,0,70,0,0
1992,0,0,0,0,109.166153961,12.301457947,0,0,0,0,0,70
1993,109.164197924,12.2993720562,0,0,0,0,0,70,0,0,0,0
1992,0,0,109.164372036,12.2995919873,0,0,0,0,0,70,0,0
1993,0,0,0,0,109.16428498,12.2994820218,0,0,0,0,0,70
1994,109.163427328,12.2983920774,0,0,0,0,0,70,0,0,0,0
1993,0,0,109.164197924,12.2993720562,0,0,0,0,0,70,0,0
1994,0,0,0,0,109.163809943,12.2988841693,0,0,0,0,0,70
1995,109.159700461,12.2964409468,0,0,0,0,0,70,0,0,0,0
1994,0,0,109.163427328,12.2983920774,0,0,0,0,0,70,0,0
1995,0,0,0,0,109.161756578,12.2970761318,0,0,0,0,0,70
1987,109.156638134,12.2955367378,0,0,0,0,0,70,0,0,0,0
1995,0,0,109.159700461,12.2964409468,0,0,0,0,0,70,0,0
1996,0,0,0,0,109.158169703,12.2959874653,0,0,0,0,0,70
1997,109.152337149,12.2928524353,0,0,0,0,0,70,0,0,0,0
1987,0,0,109.156638134,12.2955367378,0,0,0,0,0,70,0,0
1997,0,0,0,0,109.154183544,12.2946773588,0,0,0,0,0,70
1998,109.150372296,12.2906890298,0,0,0,0,0,70,0,0,0,0
1997,0,0,109.152337149,12.2928524353,0,0,0,0,0,70,0,0
1998,0,0,0,0,109.151354281,12.2917711544,0,0,0,0,0,70
1968,109.147365089,12.2883542678,0,0,0,0,0,70,0,0,0,0
1999,0,0,109.148645144,12.2890155387,0,0,0,0,0,70,0,0
1999,0,0,0,0,109.148013941,12.2886679663,0,0,0,0,0,70
2000,109.171325383,12.3048418454,0,0,0,0,0,70,0,0,0,0
2000,0,0,109.170508301,12.3045779794,0,0,0,0,0,70,0,0
2000,0,0,0,0,109.1709122,12.3047242237,0,0,0,0,0,70
2000,109.170508301,12.3045779794,0,0,0,0,0,70,0,0,0,0
2001,0,0,109.1696838,12.3041942669,0,0,0,0,0,70,0,0
2001,0,0,0,0,109.170092632,12.3043935183,0,0,0,0,0,70
2001,109.1696838,12.3041942669,0,0,0,0,0,70,0,0,0,0
2002,0,0,109.168588945,12.3036201486,0,0,0,0,0,70,0,0
2002,0,0,0,0,109.169133239,12.3039130499,0,0,0,0,0,70
2002,109.168588945,12.3036201486,0,0,0,0,0,70,0,0,0,0
2003,0,0,109.167944015,12.303133183,0,0,0,0,0,70,0,0
2003,0,0,0,0,109.168258702,12.3033873533,0,0,0,0,0,70
2003,109.167944015,12.303133183,0,0,0,0,0,70,0,0,0,0
2004,0,0,109.165295663,12.30083671,0,0,0,0,0,70,0,0
2004,0,0,0,0,109.166617717,12.301987393,0,0,0,0,0,70
2004,109.165295663,12.30083671,0,0,0,0,0,70,0,0,0,0
2005,0,0,109.164622409,12.3000490677,0,0,0,0,0,70,0,0
2005,0,0,0,0,109.164946371,12.3004537647,0,0,0,0,0,70
2005,109.164622409,12.3000490677,0,0,0,0,0,70,0,0,0,0
2006,0,0,109.164302123,12.2996536124,0,0,0,0,0,70,0,0
2006,0,0,0,0,109.164462266,12.29985134,0,0,0,0,0,70
2006,109.164302123,12.2996536124,0,0,0,0,0,70,0,0,0,0
2007,0,0,109.164082042,12.2993661601,0,0,0,0,0,70,0,0
2007,0,0,0,0,109.164192082,12.2995098863,0,0,0,0,0,70
2007,109.164082042,12.2993661601,0,0,0,0,0,70,0,0,0,0
2008,0,0,109.160454332,12.2967612329,0,0,0,0,0,70,0,0
2008,0,0,0,0,109.162567348,12.2976398514,0,0,0,0,0,70
2008,109.160454332,12.2967612329,0,0,0,0,0,70,0,0,0,0
1987,0,0,109.156619614,12.295611907,0,0,0,0,0,70,0,0
2009,0,0,0,0,109.158537965,12.2961832549,0,0,0,0,0,70
1987,109.156619614,12.295611907,0,0,0,0,0,70,0,0,0,0
