SegmentID,X1,Y1,X2,Y2,X3,Y3,MinSpeed1,MaxSpeed1,MinSpeed2,MaxSpeed2,MinSpeed3,MaxSpeed3
857,0,0,109.088007713,12.2278118769,109.08810453,12.2279454478,0,0,0,70,0,70
857,109.088007713,12.2278118769,0,0,0,0,0,70,0,0,0,0
858,0,0,109.086552602,12.2257205475,109.087283324,12.2267639933,0,0,0,70,0,70
811,109.086436206,12.2255470947,109.086504709,12.2255040742,0,0,0,70,0,70,0,0
860,0,0,0,0,109.086470458,12.2255255845,0,0,0,0,0,70
858,109.086552602,12.2257205475,0,0,0,0,0,70,0,0,0,0
861,0,0,109.086624042,12.2256776286,109.086588322,12.225699088,0,0,0,70,0,70
860,109.086436206,12.2255470947,0,0,0,0,0,70,0,0,0,0
862,0,0,109.085674619,12.2244570711,109.086056296,12.2250014847,0,0,0,70,0,70
862,109.085674619,12.2244570711,0,0,0,0,0,70,0,0,0,0
863,0,0,109.08536791,12.2240147986,109.085521265,12.2242359348,0,0,0,70,0,70
863,109.08536791,12.2240147986,0,0,0,0,0,70,0,0,0,0
816,0,0,109.085117642,12.2236539132,0,0,0,0,0,70,0,0
864,0,0,0,0,109.085242776,12.2238343559,0,0,0,0,0,70
861,109.086560877,12.2255857623,109.086624042,12.2256776286,0,0,0,70,0,70,0,0
865,0,0,0,0,109.086592459,12.2256316954,0,0,0,0,0,70
811,109.086504709,12.2255040742,0,0,0,0,0,70,0,0,0,0
865,0,0,109.086560877,12.2255857623,0,0,0,0,0,70,0,0
866,0,0,0,0,109.086532793,12.2255449183,0,0,0,0,0,70
858,109.086552602,12.2257205475,0,0,0,0,0,70,0,0,0,0
867,0,0,109.086491265,12.2256291444,109.086521933,12.2256748459,0,0,0,70,0,70
867,109.086491265,12.2256291444,0,0,0,0,0,70,0,0,0,0
860,0,0,109.086436206,12.2255470947,0,0,0,0,0,70,0,0
868,0,0,0,0,109.086463735,12.2255881195,0,0,0,0,0,70
867,109.086491265,12.2256291444,0,0,0,0,0,70,0,0,0,0
865,0,0,109.086560877,12.2255857623,0,0,0,0,0,70,0,0
869,0,0,0,0,109.086526071,12.2256074534,0,0,0,0,0,70
870,109.088848593,12.2290175751,109.08891176,12.2289803883,109.088880176,12.2289989817,0,70,0,70,0,70
856,109.088734318,12.2288464969,0,0,0,0,0,70,0,0,0,0
871,0,0,109.088796297,12.228804481,109.088765307,12.2288254889,0,0,0,70,0,70
872,109.088855432,12.2288945734,109.088793764,12.228935493,109.088824598,12.2289150332,0,70,0,70,0,70
871,109.088711065,12.2286746309,109.088796297,12.228804481,0,0,0,70,0,70,0,0
873,0,0,0,0,109.088753681,12.2287395559,0,0,0,0,0,70
873,109.087410383,12.2268212618,109.088711065,12.2286746309,0,0,0,70,0,70,0,0
874,0,0,0,0,109.088058083,12.2277498029,0,0,0,0,0,70
861,109.086624042,12.2256776286,0,0,0,0,0,70,0,0,0,0
874,0,0,109.087410383,12.2268212618,0,0,0,0,0,70,0,0
875,0,0,0,0,109.087017213,12.2262494452,0,0,0,0,0,70
876,109.089590295,12.2303082491,109.089857083,12.2310886675,109.089723689,12.2306984583,0,70,0,70,0,70
877,109.08907552,12.2292298753,109.089275671,12.2295837777,109.089177475,12.2294056938,0,70,0,70,0,70
870,109.08891176,12.2289803883,0,0,0,0,0,70,0,0,0,0
877,0,0,109.08907552,12.2292298753,0,0,0,0,0,70,0,0
878,0,0,0,0,109.08899364,12.2291051318,0,0,0,0,0,70
879,109.089763909,12.2311219756,109.089702244,12.2309430924,109.089733077,12.231032534,0,70,0,70,0,70
880,109.089659743,12.2308097234,109.089218263,12.2296501835,109.089467769,12.2302187458,0,70,0,70,0,70
880,109.089218263,12.2296501835,0,0,0,0,0,70,0,0,0,0
870,0,0,109.088848593,12.2290175751,0,0,0,0,0,70,0,0
881,0,0,0,0,109.089045893,12.2293265955,0,0,0,0,0,70
872,109.088855432,12.2288945734,0,0,0,0,0,70,0,0,0,0
870,0,0,109.08891176,12.2289803883,0,0,0,0,0,70,0,0
882,0,0,0,0,109.088883596,12.2289374809,0,0,0,0,0,70
871,109.088796297,12.228804481,0,0,0,0,0,70,0,0,0,0
872,0,0,109.088855432,12.2288945734,0,0,0,0,0,70,0,0
883,0,0,0,0,109.088825864,12.2288495272,0,0,0,0,0,70
870,109.088848593,12.2290175751,0,0,0,0,0,70,0,0,0,0
872,0,0,109.088793764,12.228935493,0,0,0,0,0,70,0,0
884,0,0,0,0,109.088821178,12.2289765341,0,0,0,0,0,70
872,109.088793764,12.228935493,0,0,0,0,0,70,0,0,0,0
856,0,0,109.088734318,12.2288464969,0,0,0,0,0,70,0,0
885,0,0,0,0,109.088764041,12.2288909949,0,0,0,0,0,70
854,109.090753806,12.2327105774,0,0,0,0,0,70,0,0,0,0
850,0,0,109.090812123,12.2326573451,0,0,0,0,0,70,0,0
886,0,0,0,0,109.090782964,12.2326839613,0,0,0,0,0,70
887,109.090925141,12.2328850682,109.090978415,12.2328452796,109.090951778,12.2328651739,0,70,0,70,0,70
888,109.090809309,12.232767103,109.090866574,12.2327187204,109.090837941,12.2327429117,0,70,0,70,0,70
889,109.090869275,12.2328281737,109.090925377,12.232785002,109.090897326,12.2328065879,0,70,0,70,0,70
889,109.090925377,12.232785002,0,0,0,0,0,70,0,0,0,0
887,0,0,109.090978415,12.2328452796,0,0,0,0,0,70,0,0
890,0,0,0,0,109.090951963,12.2328150824,0,0,0,0,0,70
888,109.090866574,12.2327187204,0,0,0,0,0,70,0,0,0,0
889,0,0,109.090925377,12.232785002,0,0,0,0,0,70,0,0
891,0,0,0,0,109.090895975,12.2327518612,0,0,0,0,0,70
850,109.090812123,12.2326573451,0,0,0,0,0,70,0,0,0,0
888,0,0,109.090866574,12.2327187204,0,0,0,0,0,70,0,0
892,0,0,0,0,109.090839348,12.2326880327,0,0,0,0,0,70
887,109.090925141,12.2328850682,0,0,0,0,0,70,0,0,0,0
889,0,0,109.090869275,12.2328281737,0,0,0,0,0,70,0,0
893,0,0,0,0,109.090897208,12.232856621,0,0,0,0,0,70
889,109.090869275,12.2328281737,0,0,0,0,0,70,0,0,0,0
888,0,0,109.090809309,12.232767103,0,0,0,0,0,70,0,0
894,0,0,0,0,109.090839292,12.2327976383,0,0,0,0,0,70
888,109.090809309,12.232767103,0,0,0,0,0,70,0,0,0,0
854,0,0,109.090753806,12.2327105774,0,0,0,0,0,70,0,0
895,0,0,0,0,109.090781557,12.2327388402,0,0,0,0,0,70
887,109.090978415,12.2328452796,0,0,0,0,0,70,0,0,0,0
896,0,0,109.091257758,12.2332032173,109.091129468,12.233021228,0,0,0,70,0,70
896,109.091257758,12.2332032173,0,0,0,0,0,70,0,0,0,0
887,0,0,109.090925141,12.2328850682,0,0,0,0,0,70,0,0
897,0,0,0,0,109.091087594,12.2330521895,0,0,0,0,0,70
898,109.093016935,12.2351294238,109.093683743,12.2360549542,109.093362958,12.2355828815,0,70,0,70,0,70
898,109.092534637,12.2345905359,109.093016935,12.2351294238,0,0,0,70,0,70,0,0
899,0,0,0,0,109.092775786,12.2348599798,0,0,0,0,0,70
899,109.091590333,12.2335627644,109.092534637,12.2345905359,0,0,0,70,0,70,0,0
900,0,0,0,0,109.092064214,12.2340750767,0,0,0,0,0,70
900,109.091530102,12.2334976479,109.091590333,12.2335627644,0,0,0,70,0,70,0,0
901,0,0,0,0,109.091560218,12.2335302061,0,0,0,0,0,70
896,109.091257758,12.2332032173,0,0,0,0,0,70,0,0,0,0
901,0,0,109.091530102,12.2334976479,0,0,0,0,0,70,0,0
902,0,0,0,0,109.09139393,12.2333504326,0,0,0,0,0,70
904,109.093909874,12.2363975625,109.096115791,12.2397533091,109.09501826,12.2380718756,0,70,0,70,0,70
907,109.10441092,12.2523486183,109.10496912,12.2532065313,109.10469002,12.2527775748,0,70,0,70,0,70
907,109.104296093,12.2521721375,109.10441092,12.2523486183,0,0,0,70,0,70,0,0
908,0,0,0,0,109.104353506,12.2522603779,0,0,0,0,0,70
908,109.104048777,12.2517929246,109.104296093,12.2521721375,0,0,0,70,0,70,0,0
909,0,0,0,0,109.104172571,12.2519824423,0,0,0,0,0,70
909,109.103275349,12.2506088768,109.104048777,12.2517929246,0,0,0,70,0,70,0,0
910,0,0,0,0,109.103662063,12.2512009007,0,0,0,0,0,70
910,109.102625194,12.2496223196,109.103275349,12.2506088768,0,0,0,70,0,70,0,0
911,0,0,0,0,109.102950682,12.2501153285,0,0,0,0,0,70
911,109.101734988,12.248275283,109.102625194,12.2496223196,0,0,0,70,0,70,0,0
912,0,0,0,0,109.102180364,12.2489486208,0,0,0,0,0,70
912,109.100848869,12.2469325907,109.101734988,12.248275283,0,0,0,70,0,70,0,0
913,0,0,0,0,109.101291232,12.2476043958,0,0,0,0,0,70
913,109.100217297,12.2459731573,109.100848869,12.2469325907,0,0,0,70,0,70,0,0
914,0,0,0,0,109.100533363,12.2464526897,0,0,0,0,0,70
914,109.099866644,12.2454415292,109.100217297,12.2459731573,0,0,0,70,0,70,0,0
915,0,0,0,0,109.100041971,12.2457073432,0,0,0,0,0,70
915,109.099548801,12.2449596451,109.099866644,12.2454415292,0,0,0,70,0,70,0,0
916,0,0,0,0,109.099707723,12.2452005871,0,0,0,0,0,70
916,109.09934089,12.2446395138,109.099548801,12.2449596451,0,0,0,70,0,70,0,0
917,0,0,0,0,109.099444846,12.2447995794,0,0,0,0,0,70
918,109.096807509,12.2408198936,109.098937049,12.2440190589,109.097878218,12.2424154753,0,70,0,70,0,70
920,109.105801669,12.2545442906,109.105707706,12.2543944391,109.105754688,12.2544693648,0,70,0,70,0,70
920,109.105707706,12.2543944391,0,0,0,0,0,70,0,0,0,0
921,0,0,109.105510664,12.2540203568,109.105592422,12.254210584,0,0,0,70,0,70
922,109.105771139,12.2543489322,109.105871421,12.2545045442,109.10582128,12.2544267382,0,70,0,70,0,70
922,109.105634192,12.2541488866,109.105771139,12.2543489322,0,0,0,70,0,70,0,0
923,0,0,0,0,109.105702846,12.2542487893,0,0,0,0,0,70
921,109.105510664,12.2540203568,0,0,0,0,0,70,0,0,0,0
923,0,0,109.105634192,12.2541488866,0,0,0,0,0,70,0,0
924,0,0,0,0,109.1055809,12.2540713367,0,0,0,0,0,70
926,109.106867581,12.2568015127,109.106918069,12.2570306253,109.106892825,12.256916069,0,70,0,70,0,70
926,109.106837317,12.256682124,109.106867581,12.2568015127,0,0,0,70,0,70,0,0
927,0,0,0,0,109.106853772,12.2567414895,0,0,0,0,0,70
927,109.106818055,12.2566126335,109.106837317,12.256682124,0,0,0,70,0,70,0,0
928,0,0,0,0,109.106827686,12.2566473787,0,0,0,0,0,70
922,109.105871421,12.2545045442,0,0,0,0,0,70,0,0,0,0
928,0,0,109.106818055,12.2566126335,0,0,0,0,0,70,0,0
929,0,0,0,0,109.106442863,12.2555055845,0,0,0,0,0,70
930,109.105979429,12.2547601172,109.106134506,12.2550502494,109.10606188,12.2549024934,0,70,0,70,0,70
930,109.105979429,12.2547601172,0,0,0,0,0,70,0,0,0,0
920,0,0,109.105801669,12.2545442906,0,0,0,0,0,70,0,0
931,0,0,0,0,109.10589161,12.2546485473,0,0,0,0,0,70
922,109.105871421,12.2545045442,0,0,0,0,0,70,0,0,0,0
930,0,0,109.105979429,12.2547601172,0,0,0,0,0,70,0,0
932,0,0,0,0,109.105931327,12.2546327884,0,0,0,0,0,70
934,109.106761313,12.2570305612,109.106676427,12.256656291,109.10671887,12.2568434261,0,70,0,70,0,70
934,109.106676427,12.256656291,0,0,0,0,0,70,0,0,0,0
920,0,0,109.105801669,12.2545442906,0,0,0,0,0,70,0,0
935,0,0,0,0,109.106308104,12.2555669523,0,0,0,0,0,70
889,109.090869275,12.2328281737,0,0,0,0,0,70,0,0,0,0
943,0,0,109.090404562,12.2330725083,109.090636918,12.232950341,0,0,0,70,0,70
944,109.093367962,12.2419757094,109.093536481,12.2425003757,109.093452222,12.2422380425,0,70,0,70,0,70
945,109.092915056,12.240626606,109.093085842,12.2411364613,109.093000415,12.2408815449,0,70,0,70,0,70
946,109.092296051,12.2387904114,109.092722495,12.2400514887,109.092509767,12.2394207835,0,70,0,70,0,70
946,109.091608488,12.2367504737,109.092296051,12.2387904114,0,0,0,70,0,70,0,0
947,0,0,0,0,109.091950457,12.2377710535,0,0,0,0,0,70
947,109.091308104,12.2358555404,109.091608488,12.2367504737,0,0,0,70,0,70,0,0
948,0,0,0,0,109.091458533,12.2363029273,0,0,0,0,0,70
948,109.090869266,12.2345285298,109.091308104,12.2358555404,0,0,0,70,0,70,0,0
949,0,0,0,0,109.091084771,12.2351932657,0,0,0,0,0,70
949,109.09066354,12.2338860764,109.090869266,12.2345285298,0,0,0,70,0,70,0,0
950,0,0,0,0,109.090770809,12.2342059217,0,0,0,0,0,70
943,109.090404562,12.2330725083,0,0,0,0,0,70,0,0,0,0
952,0,0,109.090541075,12.2335126542,109.090472818,12.2332925812,0,0,0,70,0,70
943,109.090404562,12.2330725083,0,0,0,0,0,70,0,0,0,0
854,0,0,109.090027013,12.2317370373,0,0,0,0,0,70,0,0
953,0,0,0,0,109.090199207,12.2324060715,0,0,0,0,0,70
955,109.093893116,12.2440290109,109.093988906,12.2440271327,109.093941011,12.2440280718,0,70,0,70,0,70
956,109.09400305,12.2441696815,109.093910682,12.2441712926,109.093956866,12.244170487,0,70,0,70,0,70
957,109.093923186,12.2442920217,109.094014589,12.2442859706,109.093968887,12.2442889961,0,70,0,70,0,70
958,109.093884217,12.2439569321,109.093980748,12.2439449095,109.093932483,12.2439509208,0,70,0,70,0,70
958,109.093884217,12.2439569321,0,0,0,0,0,70,0,0,0,0
959,0,0,109.09381685,12.2435536042,109.093855333,12.2437545132,0,0,0,70,0,70
959,109.09381685,12.2435536042,0,0,0,0,0,70,0,0,0,0
944,0,0,109.093536481,12.2425003757,0,0,0,0,0,70,0,0
960,0,0,0,0,109.093663425,12.2430200505,0,0,0,0,0,70
958,109.093923087,12.2435601965,109.093980748,12.2439449095,0,0,0,70,0,70,0,0
961,0,0,0,0,109.093957723,12.2437517285,0,0,0,0,0,70
961,109.093736093,12.242952568,109.093923087,12.2435601965,0,0,0,70,0,70,0,0
962,0,0,0,0,109.093838924,12.2432536636,0,0,0,0,0,70
944,109.093536481,12.2425003757,0,0,0,0,0,70,0,0,0,0
962,0,0,109.093736093,12.242952568,0,0,0,0,0,70,0,0
963,0,0,0,0,109.093652483,12.2427080546,0,0,0,0,0,70
964,109.094067464,12.2450916756,109.094095633,12.2458504459,109.09409433,12.245477259,0,70,0,70,0,70
964,109.09404788,12.244755407,109.094067464,12.2450916756,0,0,0,70,0,70,0,0
965,0,0,0,0,109.094057672,12.2449235413,0,0,0,0,0,70
957,109.094014589,12.2442859706,0,0,0,0,0,70,0,0,0,0
965,0,0,109.09404788,12.244755407,0,0,0,0,0,70,0,0
966,0,0,0,0,109.094033834,12.2445205,0,0,0,0,0,70
964,109.094095633,12.2458504459,0,0,0,0,0,70,0,0,0,0
967,0,0,109.093958389,12.2447460712,109.094001185,12.2453099703,0,0,0,70,0,70
967,109.093958389,12.2447460712,0,0,0,0,0,70,0,0,0,0
957,0,0,109.093923186,12.2442920217,0,0,0,0,0,70,0,0
968,0,0,0,0,109.093940788,12.2445190464,0,0,0,0,0,70
956,109.093910682,12.2441712926,0,0,0,0,0,70,0,0,0,0
955,0,0,109.093893116,12.2440290109,0,0,0,0,0,70,0,0
969,0,0,0,0,109.093901899,12.2441001518,0,0,0,0,0,70
955,109.093893116,12.2440290109,0,0,0,0,0,70,0,0,0,0
958,0,0,109.093884217,12.2439569321,0,0,0,0,0,70,0,0
970,0,0,0,0,109.093888667,12.2439929715,0,0,0,0,0,70
956,109.09400305,12.2441696815,0,0,0,0,0,70,0,0,0,0
957,0,0,109.094014589,12.2442859706,0,0,0,0,0,70,0,0
971,0,0,0,0,109.09400882,12.244227826,0,0,0,0,0,70
955,109.093988906,12.2440271327,0,0,0,0,0,70,0,0,0,0
956,0,0,109.09400305,12.2441696815,0,0,0,0,0,70,0,0
972,0,0,0,0,109.093995978,12.2440984071,0,0,0,0,0,70
958,109.093980748,12.2439449095,0,0,0,0,0,70,0,0,0,0
955,0,0,109.093988906,12.2440271327,0,0,0,0,0,70,0,0
973,0,0,0,0,109.093984827,12.2439860211,0,0,0,0,0,70
957,109.093923186,12.2442920217,0,0,0,0,0,70,0,0,0,0
956,0,0,109.093910682,12.2441712926,0,0,0,0,0,70,0,0
974,0,0,0,0,109.093918119,12.2442315381,0,0,0,0,0,70
975,109.095389044,12.2500008032,109.094601173,12.2494458272,109.094978442,12.2497585992,0,70,0,70,0,70
975,109.094601173,12.2494458272,0,0,0,0,0,70,0,0,0,0
976,0,0,109.09440548,12.2488116717,109.094456051,12.2491449385,0,0,0,70,0,70
976,109.09440548,12.2488116717,0,0,0,0,0,70,0,0,0,0
977,0,0,109.094426137,12.2486520491,109.094397959,12.2487245452,0,0,0,70,0,70
977,109.094426137,12.2486520491,0,0,0,0,0,70,0,0,0,0
975,0,0,109.095389044,12.2500008032,0,0,0,0,0,70,0,0
978,0,0,0,0,109.094709077,12.249458545,0,0,0,0,0,70
979,109.096454774,12.2509550157,109.09684647,12.2514405425,109.096654029,12.2511949471,0,70,0,70,0,70
979,109.096415264,12.2509101734,109.096454774,12.2509550157,0,0,0,70,0,70,0,0
980,0,0,0,0,109.096435019,12.2509325945,0,0,0,0,0,70
980,109.096310148,12.2507908695,109.096415264,12.2509101734,0,0,0,70,0,70,0,0
981,0,0,0,0,109.096362706,12.2508505214,0,0,0,0,0,70
981,109.096138364,12.2506160905,109.096310148,12.2507908695,0,0,0,70,0,70,0,0
982,0,0,0,0,109.096224656,12.2507031067,0,0,0,0,0,70
982,109.095968386,12.2504512792,109.096138364,12.2506160905,0,0,0,70,0,70,0,0
983,0,0,0,0,109.096053722,12.2505333329,0,0,0,0,0,70
975,109.095389044,12.2500008032,0,0,0,0,0,70,0,0,0,0
983,0,0,109.095968386,12.2504512792,0,0,0,0,0,70,0,0
984,0,0,0,0,109.095688228,12.2502139472,0,0,0,0,0,70
977,109.094410392,12.2485183918,109.094426137,12.2486520491,0,0,0,70,0,70,0,0
985,0,0,0,0,109.094418265,12.2485852205,0,0,0,0,0,70
985,109.094335324,12.247870057,109.094410392,12.2485183918,0,0,0,70,0,70,0,0
986,0,0,0,0,109.094372564,12.2481942587,0,0,0,0,0,70
986,109.094255918,12.2471787578,109.094335324,12.247870057,0,0,0,70,0,70,0,0
987,0,0,0,0,109.094295621,12.2475244074,0,0,0,0,0,70
987,109.094239233,12.2470334948,109.094255918,12.2471787578,0,0,0,70,0,70,0,0
988,0,0,0,0,109.094247576,12.2471061263,0,0,0,0,0,70
988,109.094164859,12.2464171039,109.094239233,12.2470334948,0,0,0,70,0,70,0,0
989,0,0,0,0,109.094202503,12.2467252452,0,0,0,0,0,70
989,109.094135527,12.2461770037,109.094164859,12.2464171039,0,0,0,70,0,70,0,0
990,0,0,0,0,109.094150193,12.2462970538,0,0,0,0,0,70
964,109.094095633,12.2458504459,0,0,0,0,0,70,0,0,0,0
990,0,0,109.094135527,12.2461770037,0,0,0,0,0,70,0,0
991,0,0,0,0,109.09411558,12.2460137248,0,0,0,0,0,70
934,109.106784229,12.2571316008,109.106761313,12.2570305612,0,0,0,70,0,70,0,0
1000,0,0,0,0,109.106772771,12.257081081,0,0,0,0,0,70
926,109.106918069,12.2570306253,0,0,0,0,0,70,0,0,0,0
1001,0,0,109.106940837,12.2571339463,109.106929453,12.2570822858,0,0,0,70,0,70
934,109.106761313,12.2570305612,0,0,0,0,0,70,0,0,0,0
926,0,0,109.106918069,12.2570306253,0,0,0,0,0,70,0,0
1007,0,0,0,0,109.106839691,12.2570305932,0,0,0,0,0,70
1001,109.106940837,12.2571339463,0,0,0,0,0,70,0,0,0,0
1000,0,0,109.106784229,12.2571316008,0,0,0,0,0,70,0,0
1008,0,0,0,0,109.106862533,12.2571327736,0,0,0,0,0,70
928,109.106818055,12.2566126335,0,0,0,0,0,70,0,0,0,0
934,0,0,109.106676427,12.256656291,0,0,0,0,0,70,0,0
1043,0,0,0,0,109.106754672,12.2566622898,0,0,0,0,0,70
1097,109.130861395,12.280435638,109.136108339,12.2830419395,109.133423947,12.2818595408,0,70,0,70,0,70
1098,109.133126555,12.2818072849,109.130816255,12.2805075048,109.131962009,12.2811751549,0,70,0,70,0,70
1122,109.109106091,12.2688747706,109.108537533,12.266888374,109.108672521,12.267926078,0,70,0,70,0,70
1125,109.10861901,12.2668837145,109.109010768,12.2685569886,109.108718431,12.2677439292,0,70,0,70,0,70
1145,109.118100342,12.2749607877,109.118130517,12.2748896586,109.11811543,12.2749252232,0,70,0,70,0,70
1146,109.118276394,12.2750360912,109.11831375,12.2749660396,109.118295072,12.2750010654,0,70,0,70,0,70
1147,109.118219138,12.2750116006,109.118249583,12.2749392914,109.11823436,12.274975446,0,70,0,70,0,70
1145,109.118100342,12.2749607877,0,0,0,0,0,70,0,0,0,0
1148,0,0,109.116403148,12.2742080591,109.117248525,12.2745917301,0,0,0,70,0,70
1148,109.116403148,12.2742080591,0,0,0,0,0,70,0,0,0,0
1149,0,0,109.115368815,12.2737332206,109.115885596,12.2739714822,0,0,0,70,0,70
1149,109.115368815,12.2737332206,0,0,0,0,0,70,0,0,0,0
1150,0,0,109.114899216,12.2735167742,109.115134027,12.2736249718,0,0,0,70,0,70
1145,109.117884716,12.274787196,109.118130517,12.2748896586,0,0,0,70,0,70,0,0
1158,0,0,0,0,109.118007616,12.2748384273,0,0,0,0,0,70
1158,109.116744106,12.2742764382,109.117884716,12.274787196,0,0,0,70,0,70,0,0
1159,0,0,0,0,109.117313176,12.2745346539,0,0,0,0,0,70
1159,109.115678662,12.2737834606,109.116744106,12.2742764382,0,0,0,70,0,70,0,0
1160,0,0,0,0,109.116210634,12.2740315782,0,0,0,0,0,70
1160,109.114993229,12.2734628305,109.115678662,12.2737834606,0,0,0,70,0,70,0,0
1161,0,0,0,0,109.115335945,12.2736231455,0,0,0,0,0,70
1161,109.114921716,12.2734293783,109.114993229,12.2734628305,0,0,0,70,0,70,0,0
1162,0,0,0,0,109.114957472,12.2734461044,0,0,0,0,0,70
1147,109.118249583,12.2749392914,0,0,0,0,0,70,0,0,0,0
1146,0,0,109.11831375,12.2749660396,0,0,0,0,0,70,0,0
1168,0,0,0,0,109.118281667,12.2749526655,0,0,0,0,0,70
1145,109.118130517,12.2748896586,0,0,0,0,0,70,0,0,0,0
1147,0,0,109.118249583,12.2749392914,0,0,0,0,0,70,0,0
1169,0,0,0,0,109.11819005,12.274914475,0,0,0,0,0,70
1146,109.118276394,12.2750360912,0,0,0,0,0,70,0,0,0,0
1147,0,0,109.118219138,12.2750116006,0,0,0,0,0,70,0,0
1170,0,0,0,0,109.118247766,12.2750238459,0,0,0,0,0,70
1147,109.118219138,12.2750116006,0,0,0,0,0,70,0,0,0,0
1145,0,0,109.118100342,12.2749607877,0,0,0,0,0,70,0,0
1171,0,0,0,0,109.11815974,12.2749861942,0,0,0,0,0,70
1172,109.125921544,12.2779074216,109.125951582,12.2778189573,109.125936563,12.2778631894,0,70,0,70,0,70
1173,109.126034606,12.2779491197,109.126069101,12.2778616915,109.126051853,12.2779054056,0,70,0,70,0,70
1174,109.126141063,12.2779883819,109.126178742,12.2779015611,109.126159903,12.2779449715,0,70,0,70,0,70
1172,109.125921544,12.2779074216,0,0,0,0,0,70,0,0,0,0
1175,0,0,109.120538699,12.2758817878,109.12322571,12.2769060047,0,0,0,70,0,70
1175,109.120538699,12.2758817878,0,0,0,0,0,70,0,0,0,0
1176,0,0,109.120029121,12.2756997429,109.120283593,12.2757916374,0,0,0,70,0,70
1176,109.120029121,12.2756997429,0,0,0,0,0,70,0,0,0,0
1177,0,0,109.119578809,12.2755313924,109.119803965,12.2756155677,0,0,0,70,0,70
1177,109.119578809,12.2755313924,0,0,0,0,0,70,0,0,0,0
1146,0,0,109.118276394,12.2750360912,0,0,0,0,0,70,0,0
1178,0,0,0,0,109.118926191,12.275287409,0,0,0,0,0,70
1172,109.125890862,12.2777968772,109.125951582,12.2778189573,0,0,0,70,0,70,0,0
1179,0,0,0,0,109.125921222,12.2778079173,0,0,0,0,0,70
1179,109.125495344,12.2776530524,109.125890862,12.2777968772,0,0,0,70,0,70,0,0
1180,0,0,0,0,109.125693103,12.2777249648,0,0,0,0,0,70
1180,109.12385365,12.277049842,109.125495344,12.2776530524,0,0,0,70,0,70,0,0
1181,0,0,0,0,109.124673941,12.277352964,0,0,0,0,0,70
1181,109.122578108,12.2765728038,109.12385365,12.277049842,0,0,0,70,0,70,0,0
1182,0,0,0,0,109.123214931,12.276813816,0,0,0,0,0,70
1182,109.122194319,12.2764226569,109.122578108,12.2765728038,0,0,0,70,0,70,0,0
1183,0,0,0,0,109.122386213,12.2764977303,0,0,0,0,0,70
1183,109.119704581,12.275487424,109.122194319,12.2764226569,0,0,0,70,0,70,0,0
1184,0,0,0,0,109.120954982,12.2759403553,0,0,0,0,0,70
1184,109.118723459,12.2751249929,109.119704581,12.275487424,0,0,0,70,0,70,0,0
1185,0,0,0,0,109.119213549,12.2753074914,0,0,0,0,0,70
1185,109.118539463,12.2750564767,109.118723459,12.2751249929,0,0,0,70,0,70,0,0
1186,0,0,0,0,109.118631461,12.2750907348,0,0,0,0,0,70
1146,109.11831375,12.2749660396,0,0,0,0,0,70,0,0,0,0
1186,0,0,109.118539463,12.2750564767,0,0,0,0,0,70,0,0
1187,0,0,0,0,109.118425988,12.2750128261,0,0,0,0,0,70
1174,109.126141063,12.2779883819,0,0,0,0,0,70,0,0,0,0
1173,0,0,109.126034606,12.2779491197,0,0,0,0,0,70,0,0
1188,0,0,0,0,109.126087834,12.2779687508,0,0,0,0,0,70
1173,109.126034606,12.2779491197,0,0,0,0,0,70,0,0,0,0
1172,0,0,109.125921544,12.2779074216,0,0,0,0,0,70,0,0
1189,0,0,0,0,109.125978075,12.2779282706,0,0,0,0,0,70
1173,109.126069101,12.2778616915,0,0,0,0,0,70,0,0,0,0
1174,0,0,109.126178742,12.2779015611,0,0,0,0,0,70,0,0
1190,0,0,0,0,109.126123922,12.2778816263,0,0,0,0,0,70
1172,109.125951582,12.2778189573,0,0,0,0,0,70,0,0,0,0
1173,0,0,109.126069101,12.2778616915,0,0,0,0,0,70,0,0
1191,0,0,0,0,109.126010341,12.2778403244,0,0,0,0,0,70
1192,109.129502622,12.2797393561,109.129545722,12.2796661415,109.129524172,12.2797027488,0,70,0,70,0,70
1193,109.129691726,12.2798501934,109.129739146,12.279779269,109.129715436,12.2798147312,0,70,0,70,0,70
1194,109.129598448,12.2797955214,109.129639605,12.279721051,109.129619027,12.2797582862,0,70,0,70,0,70
1192,109.129502622,12.2797393561,0,0,0,0,0,70,0,0,0,0
1195,0,0,109.129435022,12.2796997343,109.129468822,12.2797195452,0,0,0,70,0,70
1174,109.127713295,12.278682517,109.126141063,12.2779883819,0,0,0,70,0,70,0,0
1196,0,0,0,0,109.126942276,12.2783019918,0,0,0,0,0,70
1192,109.128671702,12.279143516,109.129545722,12.2796661415,0,0,0,70,0,70,0,0
1197,0,0,0,0,109.129108606,12.2794050071,0,0,0,0,0,70
1197,109.12819293,12.2788569672,109.128671702,12.279143516,0,0,0,70,0,70,0,0
1198,0,0,0,0,109.128432316,12.2790002416,0,0,0,0,0,70
1199,109.126461249,12.2780049254,109.127761301,12.2786072022,109.127125621,12.2782754929,0,70,0,70,0,70
1199,109.126322132,12.2779537027,109.126461249,12.2780049254,0,0,0,70,0,70,0,0
1200,0,0,0,0,109.126391796,12.2779790353,0,0,0,0,0,70
1174,109.126178742,12.2779015611,0,0,0,0,0,70,0,0,0,0
